vehicle_speed_kmh,engine_speed_rpm,throttle_position_pct,engine_load_pct,fuel_rate_lph,fuel_consumption_l_per_100km,brake_usage_pct,acceleration_mps2,deceleration_mps2,gear_position,torque_nm,mass_air_flow_gps,distance_travelled_km,road_gradient_pct,traffic_conditions,weather_conditions,air_conditioning,vehicle_weight_kg,tire_pressure_psi,fuel_type,driver_id,fuel_consumed_liters,driver_profile
56.18101782710438,2555.0245015668415,72.99983109899703,63.81445683721739,6.679328782883913,21.639204709321234,74.15552031175953,-2.744033385986599,1.9089867148032678,3,70.6625408681112,5.44056795696316,208.88869144709102,7.884778781763394,Heavy,Rainy,On,2288.1070723752496,34.111108183481925,Diesel,290,5.867611758969225,4
142.60714596148742,2331.016529272718,18.451199559871156,45.92924535341931,2.8015377280791025,13.87937496182615,88.11018750963169,1.9710277180595233,-2.1283814256956672,1,349.5709894505423,13.018902073224618,156.0043276573444,-9.049878660802973,Heavy,Sunny,Off,1784.0687797597827,31.078295881025138,Diesel,53,4.790199856758083,3
109.79909127171076,1468.8465187657303,34.663969436988616,96.44985248639408,3.4008252744721035,7.300243433908088,46.317987537900095,-1.5041545064435542,2.6787827718315906,2,171.609431376148,6.664124533059055,479.17191570239356,-2.9016415722925526,Free,Sunny,Off,1088.6639084994263,32.74726060618593,Petrol,375,5.165073789161065,4
89.79877262955549,3839.9666855581836,66.32806368578183,21.89784509842382,4.432751435437514,19.20611930542204,28.91787316734076,-1.2963758138647865,2.059344691479245,5,118.81044345072847,41.98208331422298,246.8935988239128,-8.958107212440336,Medium,Snowy,Off,850.3078323715756,31.336378653815693,Petrol,82,5.004879647680594,4
23.40279606636548,3121.4328827974587,48.20893445244799,58.78564159989407,4.86941335293402,12.210918985032505,31.88465743554615,-1.6425283299068067,2.5131197894000143,2,343.174484725519,18.793244798554475,437.24602790922387,8.323545078019219,Medium,Snowy,Off,898.2104381891861,30.255172348520613,Petrol,499,3.5329059034040684,2
23.399178050430397,5261.3554577820205,73.85710386348939,70.02100149902226,5.602974375000337,16.08180463595494,69.69482583643939,2.040503731331772,-1.2861335585297233,5,109.68601396095333,36.278755536706555,5.5870214806744265,-3.284613551913001,Heavy,Sunny,Off,1867.943381416986,33.790289806741264,Petrol,80,4.765727207557263,3
8.71254182522992,676.6026926513204,96.12079012228597,82.55644893453817,5.8537405503063935,5.359836383826654,56.75580339914962,2.8734119724378138,-0.9865803651212737,4,211.24115161878896,23.385952997358004,28.328539154031013,-8.349542752887189,Medium,Snowy,On,1995.6587262609899,31.425443226741184,Diesel,163,4.698690242862417,3
129.92642186624028,4041.273601553195,11.654668771519749,40.697103042800705,9.658610564263183,16.89484776935183,48.64941309772571,1.531119905580212,-0.18044739273474608,4,83.44787074055205,17.277203540405598,239.961633813171,-8.298973521147852,Heavy,Rainy,On,1308.966844542759,29.83490274004906,Diesel,434,3.1839121673307376,2
90.16725176148132,4696.218831813586,70.95677163980609,68.69219076574815,10.681890625694784,11.218110756792735,20.277407877617403,1.9414671628151412,-1.6547960005365092,3,205.74800862505884,28.605595564341577,326.39308703870756,3.626164985617585,Heavy,Rainy,Off,2126.8876884041892,34.78801015123465,Diesel,47,5.953795880025842,4
106.21088666940682,4677.176130535689,23.034415563211454,30.320147138428275,6.868704954400763,10.352174493806878,87.54556874989034,0.7230027631160265,-0.20746446588605405,3,373.4505862140632,27.01499589794925,240.0750947250217,9.890005598695982,Medium,Snowy,Off,1357.7981530529496,29.034844613840516,Petrol,143,3.1922745773938295,2
3.087674144370367,5373.406819025388,41.44767274075692,43.547609236182026,18.238631978493835,24.558142733111627,78.1020447507406,0.1726494503788718,-2.9447898865444326,5,292.76552114019256,42.03753818575556,237.4746556600237,1.94479202531571,Medium,Sunny,Off,1913.3980069313834,28.909192459523922,Diesel,383,1.2706651963881561,1
145.48647782429916,4509.685585562218,3.2862725795139824,89.56271312033992,11.509654743440137,12.513474140725439,14.06386017392296,1.32946802874309,2.2652194260281,2,394.5256563463536,36.33011538368973,165.82452615419726,-9.934310520707651,Medium,Rainy,On,2341.9730385011417,34.309939777582116,Petrol,28,4.271490116078395,3
124.86639612006326,5602.95533906233,13.590738229269894,94.99076093309543,15.962061632634729,17.916844318546154,36.73884546021367,-2.785422727162678,-2.026235759087891,2,206.80817756135494,18.969183944252148,228.6945867197773,-4.07514441370693,Free,Snowy,Off,1133.2174041473438,34.31957753975168,Petrol,436,5.409954568437806,4
31.850866601741423,2329.611299014903,31.977728904889968,71.88173469272647,18.560518815996023,16.810005782624504,54.213209363889135,-2.6315968463796198,0.005086973450709742,1,361.22414110927286,41.27514682984152,416.93306884595984,-8.164299612992732,Free,Sunny,On,2222.690971576385,33.33254393405752,Diesel,239,4.117434599341992,3
27.273745081065094,3267.651792133487,34.198580528798495,37.4351890776185,4.099567176940299,5.294678119473468,45.4338622771532,1.1236409314571016,2.5729589563695043,4,368.94116296093284,31.91417207932374,380.9604104344337,-4.898247195695267,Heavy,Sunny,On,815.4311800189089,29.05672318836483,Petrol,95,3.0992458020692384,2
27.51067647801507,577.4381480558988,89.95852164620958,82.00577899746641,9.129615190597056,19.454405815414955,39.77958387377384,-0.9895802124776516,1.925895255669639,1,81.6573114312353,20.28099896795537,115.50502730166237,4.856192036704911,Free,Snowy,Off,2130.752468960827,33.261384449568254,Diesel,177,2.9339794004119404,2
45.63633644393066,538.2667301681017,74.18129092665151,2.5867081725420182,9.230997632577568,10.109502475538683,71.88318975605293,-0.06699386131035201,1.6567474683139451,3,392.66143780011726,41.472136359504766,359.68124797332854,-2.011865437679969,Free,Snowy,Off,1224.434659027589,29.199701948485846,Petrol,266,5.476553564182929,4
78.71346474483568,1820.6964124833594,97.2182968187041,10.274591053942107,7.7349727583287295,20.57667008232817,5.450350423783745,1.6919553819594606,0.6326738358494977,4,362.2701813603823,21.656484229149555,342.3891865769336,-5.085776291598146,Free,Rainy,Off,814.9109883056333,28.417363716065488,Diesel,387,7.069511730997601,5
64.79175279631737,1054.439584264969,59.90715103352405,66.13737363753611,1.1692114644811589,16.368097217538413,47.14103391259419,0.4629474504416038,-0.3823590846940639,2,269.239986155543,7.378306800497274,67.69463634749097,-2.215100314459983,Medium,Sunny,On,819.9768255186427,30.226072066631207,Petrol,271,4.5492681030681235,3
